study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias	sample_title
PRJNA436454	SAMN08626101	SRX3780789	SRR6824608	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824608/SRR6824608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824608/SRR6824608_2.fastq.gz	MDR_3319	MDR_3319
PRJNA436454	SAMN08626100	SRX3780788	SRR6824609	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824609/SRR6824609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824609/SRR6824609_2.fastq.gz	MDR_3311	MDR_3311
PRJNA436454	SAMN08626099	SRX3780787	SRR6824610	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824610/SRR6824610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824610/SRR6824610_2.fastq.gz	MDR_3306	MDR_3306
PRJNA436454	SAMN08626105	SRX3780786	SRR6824611	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824611/SRR6824611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824611/SRR6824611_2.fastq.gz	MDR_3355	MDR_3355
PRJNA436454	SAMN08626004	SRX3780785	SRR6824612	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824612/SRR6824612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824612/SRR6824612_2.fastq.gz	MDR_3352	MDR_3352
PRJNA436454	SAMN08626104	SRX3780784	SRR6824613	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824613/SRR6824613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824613/SRR6824613_2.fastq.gz	MDR_3349	MDR_3349
PRJNA436454	SAMN08626103	SRX3780783	SRR6824614	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824614/SRR6824614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824614/SRR6824614_2.fastq.gz	MDR_3338	MDR_3338
PRJNA436454	SAMN08626338	SRX3780782	SRR6824615	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824615/SRR6824615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824615/SRR6824615_2.fastq.gz	MDR_27164	MDR_27164
PRJNA436454	SAMN08626072	SRX3780781	SRR6824616	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824616/SRR6824616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824616/SRR6824616_2.fastq.gz	MDR_28103	MDR_28103
PRJNA436454	SAMN08626372	SRX3781204	SRR6824617	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824617/SRR6824617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824617/SRR6824617_2.fastq.gz	non-MDR_10210	non-MDR_10210
PRJNA436454	SAMN08626420	SRX3781203	SRR6824618	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824618/SRR6824618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824618/SRR6824618_2.fastq.gz	non-MDR_29101	non-MDR_29101
PRJNA436454	SAMN08626421	SRX3781202	SRR6824619	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824619/SRR6824619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824619/SRR6824619_2.fastq.gz	non-MDR_29102	non-MDR_29102
PRJNA436454	SAMN08626416	SRX3781201	SRR6824620	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824620/SRR6824620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824620/SRR6824620_2.fastq.gz	non-MDR_24244	non-MDR_24244
PRJNA436454	SAMN08626417	SRX3781200	SRR6824621	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824621/SRR6824621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824621/SRR6824621_2.fastq.gz	non-MDR_26108	non-MDR_26108
PRJNA436454	SAMN08626418	SRX3781199	SRR6824622	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824622/SRR6824622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824622/SRR6824622_2.fastq.gz	non-MDR_28107	non-MDR_28107
PRJNA436454	SAMN08626419	SRX3781198	SRR6824623	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824623/SRR6824623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824623/SRR6824623_2.fastq.gz	non-MDR_28117	non-MDR_28117
PRJNA436454	SAMN08626412	SRX3781197	SRR6824624	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824624/SRR6824624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824624/SRR6824624_2.fastq.gz	non-MDR_23334	non-MDR_23334
PRJNA436454	SAMN08626413	SRX3781196	SRR6824625	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824625/SRR6824625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824625/SRR6824625_2.fastq.gz	non-MDR_23515	non-MDR_23515
PRJNA436454	SAMN08626414	SRX3781195	SRR6824626	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824626/SRR6824626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824626/SRR6824626_2.fastq.gz	non-MDR_23555	non-MDR_23555
PRJNA436454	SAMN08626415	SRX3781194	SRR6824627	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824627/SRR6824627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824627/SRR6824627_2.fastq.gz	non-MDR_24107	non-MDR_24107
PRJNA436454	SAMN08626210	SRX3781193	SRR6824628	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824628/SRR6824628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824628/SRR6824628_2.fastq.gz	MDR_13157	MDR_13157
PRJNA436454	SAMN08626034	SRX3781192	SRR6824629	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824629/SRR6824629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824629/SRR6824629_2.fastq.gz	MDR_13162	MDR_13162
PRJNA436454	SAMN08626208	SRX3781191	SRR6824630	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824630/SRR6824630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824630/SRR6824630_2.fastq.gz	MDR_13130	MDR_13130
PRJNA436454	SAMN08626209	SRX3781190	SRR6824631	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824631/SRR6824631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824631/SRR6824631_2.fastq.gz	MDR_13137	MDR_13137
PRJNA436454	SAMN08626206	SRX3781189	SRR6824632	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824632/SRR6824632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824632/SRR6824632_2.fastq.gz	MDR_12448	MDR_12448
PRJNA436454	SAMN08626207	SRX3781188	SRR6824633	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824633/SRR6824633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824633/SRR6824633_2.fastq.gz	MDR_12467	MDR_12467
PRJNA436454	SAMN08626032	SRX3781187	SRR6824634	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824634/SRR6824634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824634/SRR6824634_2.fastq.gz	MDR_12423	MDR_12423
PRJNA436454	SAMN08626033	SRX3781186	SRR6824635	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824635/SRR6824635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824635/SRR6824635_2.fastq.gz	MDR_12428	MDR_12428
PRJNA436454	SAMN08626204	SRX3781185	SRR6824636	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824636/SRR6824636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824636/SRR6824636_2.fastq.gz	MDR_12366	MDR_12366
PRJNA436454	SAMN08626205	SRX3781184	SRR6824637	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824637/SRR6824637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824637/SRR6824637_2.fastq.gz	MDR_12418	MDR_12418
PRJNA436454	SAMN08626285	SRX3781183	SRR6824638	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824638/SRR6824638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824638/SRR6824638_2.fastq.gz	MDR_18408	MDR_18408
PRJNA436454	SAMN08626286	SRX3781182	SRR6824639	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824639/SRR6824639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824639/SRR6824639_2.fastq.gz	MDR_18410	MDR_18410
PRJNA436454	SAMN08626284	SRX3781181	SRR6824640	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824640/SRR6824640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824640/SRR6824640_2.fastq.gz	MDR_18253	MDR_18253
PRJNA436454	SAMN08626058	SRX3781180	SRR6824641	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824641/SRR6824641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824641/SRR6824641_2.fastq.gz	MDR_18350	MDR_18350
PRJNA436454	SAMN08626282	SRX3781179	SRR6824642	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824642/SRR6824642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824642/SRR6824642_2.fastq.gz	MDR_18236	MDR_18236
PRJNA436454	SAMN08626283	SRX3781178	SRR6824643	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824643/SRR6824643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824643/SRR6824643_2.fastq.gz	MDR_18252	MDR_18252
PRJNA436454	SAMN08626281	SRX3781177	SRR6824644	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824644/SRR6824644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824644/SRR6824644_2.fastq.gz	MDR_18221	MDR_18221
PRJNA436454	SAMN08626057	SRX3781176	SRR6824645	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824645/SRR6824645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824645/SRR6824645_2.fastq.gz	MDR_18225	MDR_18225
PRJNA436454	SAMN08626279	SRX3781175	SRR6824646	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824646/SRR6824646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824646/SRR6824646_2.fastq.gz	MDR_18214	MDR_18214
PRJNA436454	SAMN08626280	SRX3781174	SRR6824647	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824647/SRR6824647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824647/SRR6824647_2.fastq.gz	MDR_18218	MDR_18218
PRJNA436454	SAMN08626124	SRX3781173	SRR6824648	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824648/SRR6824648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824648/SRR6824648_2.fastq.gz	MDR_5102	MDR_5102
PRJNA436454	SAMN08626123	SRX3781172	SRR6824649	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824649/SRR6824649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824649/SRR6824649_2.fastq.gz	MDR_4256	MDR_4256
PRJNA436454	SAMN08626122	SRX3781171	SRR6824650	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824650/SRR6824650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824650/SRR6824650_2.fastq.gz	MDR_4255	MDR_4255
PRJNA436454	SAMN08626121	SRX3781170	SRR6824651	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824651/SRR6824651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824651/SRR6824651_2.fastq.gz	MDR_4253	MDR_4253
PRJNA436454	SAMN08626128	SRX3781169	SRR6824652	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824652/SRR6824652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824652/SRR6824652_2.fastq.gz	MDR_5110	MDR_5110
PRJNA436454	SAMN08626127	SRX3781168	SRR6824653	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824653/SRR6824653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824653/SRR6824653_2.fastq.gz	MDR_5107	MDR_5107
PRJNA436454	SAMN08626126	SRX3781167	SRR6824654	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824654/SRR6824654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824654/SRR6824654_2.fastq.gz	MDR_5106	MDR_5106
PRJNA436454	SAMN08626125	SRX3781166	SRR6824655	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824655/SRR6824655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824655/SRR6824655_2.fastq.gz	MDR_5105	MDR_5105
PRJNA436454	SAMN08626130	SRX3781165	SRR6824656	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824656/SRR6824656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824656/SRR6824656_2.fastq.gz	MDR_5114	MDR_5114
PRJNA436454	SAMN08626129	SRX3781164	SRR6824657	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824657/SRR6824657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824657/SRR6824657_2.fastq.gz	MDR_5112	MDR_5112
PRJNA436454	SAMN08626344	SRX3781163	SRR6824658	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824658/SRR6824658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824658/SRR6824658_2.fastq.gz	MDR_30111	MDR_30111
PRJNA436454	SAMN08626343	SRX3781162	SRR6824659	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824659/SRR6824659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824659/SRR6824659_2.fastq.gz	MDR_29175	MDR_29175
PRJNA436454	SAMN08626076	SRX3781161	SRR6824660	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824660/SRR6824660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824660/SRR6824660_2.fastq.gz	MDR_29171	MDR_29171
PRJNA436454	SAMN08626075	SRX3781160	SRR6824661	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824661/SRR6824661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824661/SRR6824661_2.fastq.gz	MDR_29131	MDR_29131
PRJNA436454	SAMN08626342	SRX3781159	SRR6824662	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824662/SRR6824662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824662/SRR6824662_2.fastq.gz	MDR_29127	MDR_29127
PRJNA436454	SAMN08626341	SRX3781158	SRR6824663	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824663/SRR6824663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824663/SRR6824663_2.fastq.gz	MDR_29120	MDR_29120
PRJNA436454	SAMN08626340	SRX3781157	SRR6824664	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824664/SRR6824664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824664/SRR6824664_2.fastq.gz	MDR_28174	MDR_28174
PRJNA436454	SAMN08626074	SRX3781156	SRR6824665	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824665/SRR6824665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824665/SRR6824665_2.fastq.gz	MDR_28158	MDR_28158
PRJNA436454	SAMN08626073	SRX3781155	SRR6824666	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824666/SRR6824666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824666/SRR6824666_2.fastq.gz	MDR_28144	MDR_28144
PRJNA436454	SAMN08626339	SRX3781154	SRR6824667	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824667/SRR6824667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824667/SRR6824667_2.fastq.gz	MDR_28133	MDR_28133
PRJNA436454	SAMN08626218	SRX3781153	SRR6824668	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824668/SRR6824668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824668/SRR6824668_2.fastq.gz	MDR_14112	MDR_14112
PRJNA436454	SAMN08626217	SRX3781152	SRR6824669	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824669/SRR6824669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824669/SRR6824669_2.fastq.gz	MDR_13263	MDR_13263
PRJNA436454	SAMN08626216	SRX3781151	SRR6824670	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824670/SRR6824670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824670/SRR6824670_2.fastq.gz	MDR_13242	MDR_13242
PRJNA436454	SAMN08626215	SRX3781150	SRR6824671	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824671/SRR6824671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824671/SRR6824671_2.fastq.gz	MDR_13232	MDR_13232
PRJNA436454	SAMN08626214	SRX3781149	SRR6824672	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824672/SRR6824672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824672/SRR6824672_2.fastq.gz	MDR_13206	MDR_13206
PRJNA436454	SAMN08626213	SRX3781148	SRR6824673	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824673/SRR6824673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824673/SRR6824673_2.fastq.gz	MDR_13168	MDR_13168
PRJNA436454	SAMN08626212	SRX3781147	SRR6824674	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824674/SRR6824674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824674/SRR6824674_2.fastq.gz	MDR_13167	MDR_13167
PRJNA436454	SAMN08626211	SRX3781146	SRR6824675	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824675/SRR6824675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824675/SRR6824675_2.fastq.gz	MDR_13165	MDR_13165
PRJNA436454	SAMN08626220	SRX3781145	SRR6824676	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824676/SRR6824676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824676/SRR6824676_2.fastq.gz	MDR_14220	MDR_14220
PRJNA436454	SAMN08626219	SRX3781144	SRR6824677	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824677/SRR6824677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824677/SRR6824677_2.fastq.gz	MDR_14165	MDR_14165
PRJNA436454	SAMN08626177	SRX3781143	SRR6824678	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824678/SRR6824678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824678/SRR6824678_2.fastq.gz	MDR_10452	MDR_10452
PRJNA436454	SAMN08626178	SRX3781142	SRR6824679	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824679/SRR6824679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824679/SRR6824679_2.fastq.gz	MDR_10454	MDR_10454
PRJNA436454	SAMN08626176	SRX3781141	SRR6824680	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824680/SRR6824680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824680/SRR6824680_2.fastq.gz	MDR_10443	MDR_10443
PRJNA436454	SAMN08626024	SRX3781140	SRR6824681	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824681/SRR6824681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824681/SRR6824681_2.fastq.gz	MDR_10448	MDR_10448
PRJNA436454	SAMN08625999	SRX3781139	SRR6824682	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824682/SRR6824682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824682/SRR6824682_2.fastq.gz	MDR_1106	MDR_1106
PRJNA436454	SAMN08626181	SRX3781138	SRR6824683	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824683/SRR6824683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824683/SRR6824683_2.fastq.gz	MDR_11110	MDR_11110
PRJNA436454	SAMN08626179	SRX3781137	SRR6824684	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824684/SRR6824684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824684/SRR6824684_2.fastq.gz	MDR_10456	MDR_10456
PRJNA436454	SAMN08626180	SRX3781136	SRR6824685	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824685/SRR6824685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824685/SRR6824685_2.fastq.gz	MDR_10459	MDR_10459
PRJNA436454	SAMN08626182	SRX3781135	SRR6824686	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824686/SRR6824686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824686/SRR6824686_2.fastq.gz	MDR_11125	MDR_11125
PRJNA436454	SAMN08626025	SRX3781134	SRR6824687	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824687/SRR6824687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824687/SRR6824687_2.fastq.gz	MDR_11151	MDR_11151
PRJNA436454	SAMN08626254	SRX3781133	SRR6824688	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824688/SRR6824688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824688/SRR6824688_2.fastq.gz	MDR_16207	MDR_16207
